Time,UserID,LocationX,LocationY,RSRP1,RSRQ1,RSRP2,RSRQ2,RSRP3,RSRQ3,RSRP4,RSRQ4,Label
41.2,97,405.8794898327,724.9547212247,-68.9469789248,-6.7330960441,-72.6904383922,-10.4765555114,-74.7486789431,-12.5347960623,-75.8546547727,-13.6407718919,0
41.2,98,843.6444290799,430.7665780167,-69.9244368277,-7.8233737927,-71.4731061032,-9.3720430683,-74.9332468391,-12.8321838042,-75.1287633554,-13.0277003204,0
41.2,99,513.0510967617,202.1056687999,-68.7331906507,-6.8653115664,-71.7178992306,-9.8500201463,-74.1195712477,-12.2516921634,-74.9516558951,-13.0837768108,3
41.2,100,701.8779948262,598.036636715,-67.2621125673,-6.1829346888,-70.7413685391,-9.6621906606,-74.3541603795,-13.274982501,-74.9680323267,-13.8888544481,0
41.2,101,156.9841631299,408.7442612351,-61.8745496908,-4.2523906801,-70.8604954498,-13.2383364392,-71.9768655397,-14.354706529,-76.5288900876,-18.9067310769,0
41.2,102,1059.6745357454,1100.4190471653,-73.0437396929,-6.3184869444,-76.9576132888,-10.2323605403,-77.3900802006,-10.664827452,-82.2798519943,-15.5545992457,0
41.2,103,832.2927402293,286.5247983217,-65.4267516574,-4.8871650091,-72.7058995246,-12.1663128762,-75.7548251596,-15.2152385112,-76.5486838698,-16.0090972214,0
41.2,104,103.2146069686,508.6474468223,-63.5580896431,-4.9237897412,-69.6106709078,-10.976371006,-72.7293294874,-14.0950295856,-76.3959632038,-17.7616633019,0
41.2,105,280.1833548654,807.2021225202,-62.4491891085,-5.2599891199,-66.0394890171,-8.8502890285,-75.2931931518,-18.1039931632,-77.126282914,-19.9370829254,0
41.4,1,824.4273920906,126.0300600915,-68.7325900476,-8.0436410586,-69.3744286158,-8.6854796268,-70.8653269659,-10.1763779769,-73.5524998955,-12.8635509065,0
41.4,2,494.18795664,-64.1497752665,-66.190445164,-5.1490771852,-71.6424943251,-10.6011263463,-75.4116723506,-14.3703043718,-77.9390629419,-16.8976949631,0
41.4,3,557.0382948433,60.2817726263,-67.9435731316,-7.1114747585,-68.5635098271,-7.731411454,-73.9651119807,-13.1330136076,-76.8418442037,-16.0097458306,0
41.4,4,660.8365632447,131.0527974859,-61.9834368752,-4.2641502878,-71.3331467957,-13.6138602083,-71.6404271868,-13.9211405994,-76.4105214298,-18.6912348424,0
41.4,5,927.0030078776,824.1916261194,-63.4409638078,-4.3131395248,-70.8091462218,-11.6813219388,-74.4283077574,-15.3004834744,-79.1357626666,-20.0079383835,0
41.4,6,1138.9429221494,939.8682852515,-69.8814021337,-5.0899840453,-76.7669136315,-11.975495543,-77.074916619,-12.2834985306,-81.0269203051,-16.2355022167,0
41.4,7,658.815392052,227.2389870314,-65.6160484412,-5.323844656,-71.8925107122,-11.6003069271,-73.109509923,-12.8173061378,-75.1454981752,-14.85329439,0
41.4,8,611.7025079774,600.8061528375,-67.3742397884,-5.9586415537,-73.7247757694,-12.3091775347,-74.0202137608,-12.6046155261,-74.2319508272,-12.8163525925,0
41.4,9,564.1056971374,595.5036720081,-68.1684763475,-6.3274264045,-73.7363475553,-11.8952976123,-74.0782603921,-12.2372104491,-74.0982509941,-12.2572010511,0
41.4,10,500.7460627172,457.0456792718,-71.4080232672,-8.7176236893,-71.8029416684,-9.1125420904,-72.0003264292,-9.3099268513,-79.8700302923,-17.1796307144,3
41.4,11,566.9585424971,277.881463081,-68.3552499636,-6.415728937,-73.6269044716,-11.6873834449,-73.8965452684,-11.9570242417,-74.5227668325,-12.5832458058,3
41.4,12,386.5348331849,191.5188917417,-72.5443990274,-9.5682462998,-72.8796257622,-9.9034730346,-73.3054092245,-10.3292564969,-75.390237303,-12.4140845754,3
41.4,13,1156.5893422833,700.6717971689,-71.8604380772,-6.8086882897,-76.2153563427,-11.1636065551,-76.8473562603,-11.7956064728,-77.3388159229,-12.2870661354,0
41.4,14,653.6682925309,21.4652072155,-62.7805713094,-4.9336536132,-70.0178539885,-12.1709362923,-71.2223536481,-13.3754359519,-72.5295366424,-14.6826189462,0
41.4,15,931.7333442462,947.8646587242,-65.5178071032,-4.4526610018,-73.3993658049,-12.3342197035,-74.6518698382,-13.5867237367,-80.3914856424,-19.3263395409,0
41.4,16,533.9988518897,680.5459848035,-67.6405589151,-6.3059277941,-71.1848660583,-9.8502349373,-74.6295716996,-13.2949405786,-74.662455885,-13.327824764,0
41.4,17,-115.8317042854,509.6914724931,-62.0824242984,-3.9161867504,-72.4362819728,-14.2700444248,-73.7211433165,-15.5549057685,-79.865093192,-21.698855644,0
41.4,18,879.0829230806,256.6660883936,-64.6352595194,-4.4980484146,-74.5404970291,-14.4032859244,-75.5344267529,-15.3972156481,-76.8939636179,-16.7567525131,0
41.4,19,-107.332247593,671.6175141593,-66.2752808375,-4.7374161459,-72.5223258537,-10.9844611622,-75.409280006,-13.8714153144,-79.7136895094,-18.1758248179,0
41.4,20,707.1870612359,356.0108087505,-70.016317502,-7.5775132124,-72.3900180555,-9.9512137659,-73.537571643,-11.0987673534,-74.8693305846,-12.430526295,3
41.4,21,-2.4278719799,584.8752443355,-63.4224101169,-4.5853549355,-69.6697226262,-10.8326674447,-73.8696907343,-15.0326355528,-78.5067820853,-19.6697269039,0
41.4,22,420.7053149653,441.3520641156,-70.3296547982,-7.6991746053,-72.4203633193,-9.7898831264,-72.6581096607,-10.0276294677,-77.7192539416,-15.0887737486,3
41.4,23,639.0729331505,696.9699536261,-64.1438031625,-4.8392025938,-71.6524933327,-12.347892764,-72.2714099129,-12.9668093442,-75.7124628779,-16.4078623093,0
41.4,24,938.979098262,761.9686343183,-66.8014318047,-5.9062793188,-69.0732085667,-8.1780560808,-74.8365097114,-13.9413572255,-78.5890720994,-17.6939196136,0
41.4,25,670.4159059264,115.1982798703,-60.6751449644,-3.9913828066,-71.2013648511,-14.5176026933,-71.4970308424,-14.8132686846,-76.7526165757,-20.0688544179,0
41.4,26,213.4181257731,1013.1141035015,-62.0483486758,-3.565607535,-77.6602976666,-19.1775565259,-78.9563650539,-20.4736239131,-78.9658730407,-20.4831319,0
41.4,27,1115.2544749494,743.9088163402,-70.2370299989,-5.9998611698,-74.5086726753,-10.2715038462,-76.7251735402,-12.4880047111,-79.6473996931,-15.410230864,0
41.4,28,695.2168730672,693.3675971115,-63.400254631,-4.6522960167,-70.8740094748,-12.1260508604,-72.3880478678,-13.6400892534,-76.1308146734,-17.3828560591,0
41.4,29,146.2922135974,194.7375719294,-64.6614142135,-4.4958777146,-74.8742843848,-14.7087478858,-75.5078240929,-15.342287594,-76.3655732352,-16.2000367363,0
41.4,30,192.6742438554,280.8074017333,-67.8548117354,-6.846392421,-68.9690361307,-7.9606168163,-74.5035564373,-13.4951371229,-76.3650230096,-15.3566036952,0
41.4,31,631.2671591502,868.7391452823,-67.1921532162,-7.4493700196,-69.1230136043,-9.3802304077,-69.4632968746,-9.7205136781,-73.1233061488,-13.3805229523,0
41.4,32,1204.0712073098,641.9661416738,-72.4640212711,-7.404277978,-73.435488714,-8.3757454209,-77.9738026838,-12.9140593907,-79.7449516841,-14.685208391,0
41.4,33,150.0425274715,345.9325466443,-65.1696952559,-5.4896005208,-69.2313677639,-9.5512730287,-73.201839759,-13.5217450238,-76.6647788028,-16.9846840677,0
41.4,34,613.1950891127,504.4965988129,-69.7012408405,-7.209047421,-72.6593043238,-10.1671109043,-73.6043933607,-11.1121999411,-75.783532878,-13.2913394584,3
41.4,35,1241.9568989858,815.7769178852,-71.7447169117,-5.7938246678,-77.7125879523,-11.7616957084,-78.8679678216,-12.9170755778,-80.4192373046,-14.4683450607,0
41.4,36,836.988038434,-26.661425321,-57.500486789,-3.4452084332,-71.7421918542,-17.6869134984,-73.0769866348,-19.021708279,-76.8948831774,-22.8396048216,0
41.4,37,563.3371391348,482.0581949348,-70.3136264678,-7.6567589787,-72.2641886821,-9.607321193,-72.9278825918,-10.2710151028,-77.4676155279,-14.8107480388,3
41.4,38,298.8096133837,372.6036724877,-67.6262341942,-6.1318279516,-72.676856446,-11.1824502034,-74.1866119591,-12.6922057165,-74.6457857675,-13.1513795248,0
41.4,39,758.884569732,568.7941490271,-69.1023335002,-7.4018221766,-69.7371260478,-8.0366147241,-75.0842397335,-13.3837284099,-75.4745309572,-13.7740196335,0
41.4,40,79.1038247879,777.1547723027,-65.8224953532,-4.6520857395,-73.3526790065,-12.1822693929,-76.4959186042,-15.3255089905,-78.2150985424,-17.0446889287,0
41.4,41,712.059869227,403.8113435965,-71.4796938843,-8.5602865166,-72.5303951914,-9.6109878237,-74.5312951435,-11.6118877758,-74.7856347714,-11.8662274037,3
41.4,42,749.9770525053,120.9416854803,-62.2970264315,-4.4424843369,-69.8735223093,-12.0189802148,-72.5190318979,-14.6644898033,-77.1656832657,-19.3111411711,0
41.4,43,922.9987903726,29.4514011576,-62.7331536272,-4.1500179543,-70.8811520461,-12.2980163731,-74.2671862495,-15.6840505766,-79.1447188905,-20.5615832176,0
41.4,44,54.5565864742,211.8315622534,-67.3999960194,-6.1743253675,-69.6091932265,-8.3835225746,-74.9226896116,-13.6970189597,-78.0707861223,-16.8451154705,0
41.4,45,1120.0601036556,765.3599178084,-69.9719698869,-5.733933026,-74.9747447036,-10.7367078428,-76.707767345,-12.4697304841,-79.8055795781,-15.5675427172,0
41.4,46,708.6858459295,978.341509867,-59.7315574824,-3.6301897028,-71.6094655459,-15.5080977663,-73.5987402795,-17.4973725,-79.3826714061,-23.2813036266,0
41.4,47,773.8574303271,925.3708323621,-62.6348352437,-5.9263805397,-64.9804934063,-8.2720387022,-72.3686116691,-15.660156965,-72.4677624657,-15.7593077617,0
41.4,48,182.8646362791,39.7826496639,-57.5967957517,-3.3398086333,-75.9625741546,-21.7055870361,-75.999939506,-21.7429523876,-77.6929784846,-23.4359913662,0
41.4,49,513.8953977934,965.1587752757,-67.7380028949,-6.2288567005,-69.5682207528,-8.0590745584,-75.3427269364,-13.833580742,-78.3332736027,-16.8241274083,0
41.4,50,535.9603117892,651.2636595691,-68.101687633,-6.4340927543,-72.1672187845,-10.4996239059,-74.1543075495,-12.4867126708,-74.8083869997,-13.1407921211,0
41.4,51,39.7902705337,278.7403003103,-66.3678482479,-6.0939674249,-68.8337208516,-8.5598400287,-73.9200461302,-13.6461653072,-76.6171325331,-16.3432517101,0
41.4,52,820.1032055015,217.4952513043,-66.9812907386,-5.9816386042,-70.5250992472,-9.5254471128,-74.565109639,-13.5654575046,-76.790824207,-15.7911720725,0
41.4,53,731.7470645452,703.807186258,-63.7464599112,-4.8519457222,-69.87841635,-10.983902161,-72.7997363241,-13.905222135,-76.5472320386,-17.6527178495,0
41.4,54,3.1306263517,-31.1160780118,-72.6622803359,-7.9720689931,-73.3017010148,-8.611489672,-77.0555423167,-12.3653309739,-77.6534532381,-12.9632418953,0
41.4,55,-50.531895823,528.8836370427,-59.075919663,-3.5880662633,-71.1836169244,-15.6957635248,-73.5020976436,-18.0142442439,-79.1151306758,-23.6272772761,0
41.4,56,14.053685789,-126.455334552,-68.8974740959,-5.1040212449,-75.1095353229,-11.3160824719,-78.5950353399,-14.8015824889,-79.6991494061,-15.9056965551,0
41.4,57,512.356463132,-113.7897008411,-68.4010004199,-6.7096148391,-69.0620109651,-7.3706253842,-75.4196358498,-13.728250269,-78.5159993639,-16.8246137831,0
41.4,58,369.441323469,867.5804167405,-59.1362554816,-3.4219291794,-77.0875494614,-21.3732231592,-77.3844528444,-21.6701265422,-78.2498874319,-22.5355611297,0
41.4,59,717.7766048707,487.7357890719,-70.9373750561,-8.2214314506,-72.5958104441,-9.8798668386,-73.3228271545,-10.606883549,-74.9984968493,-12.2825532438,3
41.4,60,524.8836213402,874.2243385313,-66.7257240212,-5.6081821551,-72.8833213316,-11.7657794656,-74.1666054547,-13.0490635887,-74.6290243053,-13.5114824393,0
41.4,61,944.964750168,309.9410139403,-60.8661275265,-3.5922483458,-76.7400249247,-19.466145744,-76.9993564241,-19.7254772434,-77.4910831823,-20.2172040016,0
41.4,62,-70.3712071763,496.8975855887,-58.8229446067,-3.5530200552,-71.9218950047,-16.6519704532,-73.2082927398,-17.9383681883,-77.7843372882,-22.5144127367,0
41.4,63,-11.1413237726,380.478899725,-54.9534972414,-3.3386767676,-70.996064909,-19.3812444352,-72.641909701,-21.0270892272,-73.9638109956,-22.3489905218,0
41.4,64,920.7658887862,359.846534475,-59.3819839004,-3.4697495719,-77.09254568,-21.1803113516,-77.2938938765,-21.381659548,-77.4002049387,-21.4879706103,0
41.4,65,261.4522497089,206.6119064788,-67.112086601,-5.6440142568,-72.4607753631,-10.9927030189,-75.5132120868,-14.0451397427,-76.0825593152,-14.6144869711,0
41.4,66,386.6418839975,43.2918306777,-61.4515669215,-3.713934778,-76.1878915434,-18.4502593999,-76.9046533093,-19.1670211658,-76.94771423,-19.2100820865,0
41.4,67,935.9772671335,700.2651571466,-67.3406266802,-5.9931507852,-69.8750439655,-8.5275680706,-75.2084275652,-13.8609516703,-78.1798057826,-16.8323298877,0
41.4,68,740.7655029327,262.3450142183,-68.2767569094,-7.023621535,-69.3522015179,-8.0990661435,-74.7049685255,-13.4518331512,-75.3839598324,-14.130824458,0
41.4,69,94.847360891,433.1996100047,-57.1997017912,-3.5123484047,-71.2414996414,-17.554146255,-71.3020961447,-17.6147427583,-77.259796646,-23.5724432596,0
41.4,70,-7.2604401258,683.6482508113,-67.5924377316,-6.2074438204,-69.2063238412,-7.8213299299,-75.1712340239,-13.7862401127,-78.6888908544,-17.3038969432,0
41.4,71,403.4326898442,430.0468389122,-69.908904685,-7.3401889662,-72.788093629,-10.2193779101,-72.7950432193,-10.2263275005,-77.0723885256,-14.5036728068,3
41.4,72,157.5087083039,84.1420717069,-60.9414185485,-3.5899155388,-76.4919231337,-19.140420124,-77.0040649958,-19.6525619861,-77.7495217311,-20.3980187214,0
41.4,73,858.787412817,685.1225902762,-67.0601894249,-5.8964990476,-73.0026333933,-11.8389430159,-73.1263173439,-11.9626269665,-74.4234937593,-13.259803382,0
41.4,74,-15.7499689634,960.4812842398,-70.6466350243,-6.1125623304,-74.2045926853,-9.6705199913,-78.2247297001,-13.6906570062,-79.6752949019,-15.1412222079,0
41.4,75,597.6610783288,447.6022464538,-71.0479237256,-8.3044356273,-71.4826145974,-8.7391264991,-73.3306073474,-10.5871192491,-78.1682970651,-15.4248089669,3
41.4,76,1111.1194243538,286.0979035652,-70.4954716081,-6.9732468578,-73.9232118349,-10.4009870846,-74.4971828538,-10.9749581036,-77.6768841049,-14.1546593547,0
41.4,77,-124.3187577351,-112.8439103918,-73.3986283411,-7.4573975682,-74.1499338993,-8.2087031264,-78.3232890178,-12.3820582448,-80.4110286851,-14.4697979121,0
41.4,78,14.6772451554,528.9999396623,-61.4797085541,-4.2214639124,-70.0740567706,-12.8158121289,-73.16228407,-15.9040394282,-75.2143687609,-17.9561241191,0
41.4,79,353.147901593,269.8811901543,-71.0098983935,-8.2365857691,-73.0758596949,-10.3025470705,-73.1256076832,-10.3522950588,-74.9218558068,-12.1485431824,3
41.4,80,1138.5885104105,809.0077063405,-69.822376411,-5.3861223401,-76.1393256615,-11.7030715906,-76.7852943909,-12.34904032,-80.1813501523,-15.7450960814,0
41.4,81,915.594347002,669.0757311531,-66.0465090618,-5.0913690455,-72.0157753554,-11.060635339,-75.2899726919,-14.3348326756,-77.8122345621,-16.8570945457,0
41.4,82,928.3334199571,647.2090652932,-65.3948760825,-4.7324971136,-72.8412571746,-12.1788782056,-75.555290242,-14.892911273,-77.7788994116,-17.1165204426,0
41.4,83,21.1654489433,367.4307797209,-60.0196017174,-4.4082347917,-67.9701375793,-12.3587706535,-70.5903522991,-14.9789853734,-72.5510809308,-16.9397140051,0
41.4,84,764.4193674138,766.7848952328,-61.3718083713,-4.2604844115,-70.0841622608,-12.9728383009,-72.3810850088,-15.269761049,-75.776427884,-18.6651039242,0
41.4,85,181.8734522875,645.3299777281,-65.6415923701,-5.0078755473,-72.4890897772,-11.8553729545,-75.3162751816,-14.6825583588,-76.7472453793,-16.1135285566,0
41.4,86,1136.1806069374,921.9062601526,-69.8571355213,-5.0896241019,-76.7854419455,-12.0179305261,-77.0910969782,-12.3235855589,-80.9627838495,-16.1952724302,0
41.4,87,896.4185997306,577.7155901589,-63.0469909104,-4.001542478,-75.9875347528,-16.9420863204,-76.1048168915,-17.0593684591,-77.1457348671,-18.1002864347,0
41.4,88,-28.8385857015,360.3376927614,-55.9730164079,-3.3662946839,-71.0472643186,-18.4405425946,-72.9152522096,-20.3085304856,-75.7453283553,-23.1386066313,0
41.4,89,681.3045488488,176.809344828,-63.7412804491,-4.7363057695,-71.1870133418,-12.1820386622,-72.3648649034,-13.3598902238,-75.9296045315,-16.9246298519,0
41.4,90,857.4101533876,134.0943527737,-68.0996561053,-7.091959468,-69.2110427593,-8.2033461221,-74.0792110768,-13.0715144395,-74.4788624072,-13.47116577,0
41.4,91,-134.6103003496,-182.9513570063,-73.4045658927,-7.1619059475,-74.4968621066,-8.2542021614,-78.9545619514,-12.7119020063,-80.7756863977,-14.5330264526,0
41.4,92,-107.4343850185,641.7983916755,-65.0369186214,-4.4744631605,-72.0863244084,-11.5238689475,-75.0095491384,-14.4470936775,-79.6335287309,-19.07107327,0
41.4,93,854.4706825665,565.8386442573,-64.415187567,-4.4413918848,-73.8255943386,-13.8517986564,-76.123456875,-16.1496611928,-76.6552425313,-16.6814468491,0
41.4,94,355.9037577339,684.2658480778,-72.6281655623,-9.7211505585,-73.4948096867,-10.5877946828,-73.5601495611,-10.6531345573,-73.6970553315,-10.7900403276,3
41.4,95,624.7504492402,641.8060009786,-66.1210249173,-5.4744349266,-72.8988094597,-12.252219469,-72.9469026419,-12.3003126511,-74.8789112277,-14.232321237,0
41.4,96,232.6536616948,504.0320074454,-66.2373521828,-5.6719583989,-70.9288992742,-10.3635054903,-73.735347977,-13.169954193,-75.219374086,-14.653980302,0
41.4,97,407.8828344275,727.6197102368,-68.7415531175,-6.580703762,-72.671884871,-10.5110355156,-74.824287928,-12.6634385725,-75.8758742633,-13.7150249079,0
41.4,98,844.176481369,434.0578507738,-70.2306491149,-8.1134218938,-71.0744813028,-8.9572540817,-74.9941475636,-12.8769203426,-75.1005116795,-12.9832844584,0
41.4,99,516.1606641222,200.903110348,-68.6275227918,-6.7910066497,-71.6695418894,-9.8330257472,-74.1689697523,-12.3324536102,-74.965941271,-13.1294251289,3
41.4,100,702.0481084513,594.7069794722,-67.3816635687,-6.2331866387,-70.7671772578,-9.6187003277,-74.4298890516,-13.2814121215,-74.9189892954,-13.7705123654,0
41.4,101,160.1087831872,409.9071479441,-62.0023692053,-4.2794195339,-70.9062218913,-13.1832722199,-71.9747219878,-14.2517723164,-76.4838885519,-18.7609388805,0
41.4,102,1057.1321087703,1098.2622854546,-72.9666648572,-6.2988295642,-76.9196596719,-10.2518243789,-77.3259788941,-10.6581436011,-82.2540797312,-15.5862444382,0
41.4,103,829.746512727,284.3725247548,-65.5581993948,-4.9490864602,-72.5466592407,-11.9375463061,-75.7027035057,-15.0935905711,-76.5350463723,-15.9259334377,0
41.4,104,106.2085623891,507.1805497775,-63.402255113,-4.8459017223,-69.6323312584,-11.0759778677,-72.7103824499,-14.1540290592,-77.039564335,-18.4832109443,0
41.4,105,281.6310463144,810.2054116286,-62.8198571594,-5.7027849132,-65.11834372,-8.0012714738,-75.0667442374,-17.9496719912,-77.1432870947,-20.0262148484,0
41.6,1,821.4532504351,127.5367244248,-68.7338639273,-8.0411958048,-69.7293900581,-9.0367219356,-70.4537330336,-9.7610649111,-73.5266507234,-12.8339826009,0
41.6,2,497.4473700526,-64.8510456892,-66.3027665486,-5.2213292337,-71.4748772482,-10.3934399333,-75.371913808,-14.2904764931,-77.951243718,-16.8698064031,0
41.6,3,556.1990508239,63.5084156924,-67.9684269765,-7.1498077139,-68.4616770461,-7.6430577836,-73.9719810433,-13.1533617808,-76.8023118073,-15.9836925447,0
41.6,4,658.9463904749,128.3063811117,-61.9337943991,-4.2529047744,-71.2567420884,-13.5758524638,-71.6933868992,-14.0124972746,-76.4315119305,-18.7506223058,0
41.6,5,925.3758774826,821.2816428414,-63.4565909585,-4.3318165551,-70.7241824123,-11.5994080089,-74.4137704643,-15.288996061,-79.1000048995,-19.9752304961,0
41.6,6,1141.1969837533,942.324860568,-69.9549819896,-5.0995514584,-76.7940598749,-11.9386293436,-77.1612258873,-12.3057953561,-81.0554603021,-16.2000297709,0
41.6,7,661.0732497549,229.6920737794,-65.691233496,-5.3533271911,-71.8422619164,-11.5043556115,-73.186940176,-12.8490338711,-75.1263655944,-14.7884592895,0
41.6,8,615.0244012087,601.0900213989,-67.3273602145,-5.9349369454,-73.6268915615,-12.2344682924,-74.0178477757,-12.6254245066,-74.2502594512,-12.8578361821,0
41.6,9,566.9215954972,593.7186587232,-68.1498137216,-6.3076136422,-73.7493223999,-11.9071223204,-74.0549641536,-12.2127640742,-74.1539191592,-12.3117190797,0
41.6,10,499.217823059,460.008792423,-71.3781535529,-8.6200710105,-71.782830688,-9.0247481455,-72.0562482039,-9.2981656615,-79.8026438361,-17.0445612937,3
41.6,11,569.9328968123,276.3752186097,-68.2755621499,-6.3653496738,-73.6802800481,-11.7700675721,-73.9227509566,-12.0125384806,-74.4613053485,-12.5510928725,3
41.6,12,386.7999712069,188.1954510804,-72.5674906887,-9.5963436487,-72.6488744283,-9.6777273882,-73.3957488303,-10.4246017903,-75.4230532884,-12.4519062484,3
41.6,13,1153.2698085361,700.3615525862,-71.8237401989,-6.8058173118,-76.3048143215,-11.2868914344,-76.645586839,-11.6276639519,-77.3114797627,-12.2935568756,0
41.6,14,650.514783345,20.3831093388,-63.2598168815,-5.1260464589,-69.94772157,-11.8139511475,-71.060616664,-12.9268462415,-72.5847353351,-14.4509649126,0
41.6,15,929.654516535,945.2581224502,-65.3406448241,-4.4181507053,-73.3315098859,-12.4090157671,-74.6151682043,-13.6926740855,-80.3567202041,-19.4342260853,0
41.6,16,531.0300520284,682.0631477424,-67.7355006843,-6.3622536508,-71.110845859,-9.7375988255,-74.6627735743,-13.2895265409,-74.6855699269,-13.3123228935,0
41.6,17,-119.1403477421,510.1018801884,-62.3461305791,-3.9544003644,-72.4938844254,-14.1021542106,-73.7584159552,-15.3666857404,-79.9025672583,-21.5108370435,0
41.6,18,882.1897290688,257.8757629579,-64.5139605479,-4.4464761038,-74.7397755043,-14.6722910602,-75.5767055604,-15.5092211163,-76.8260215647,-16.7585371207,0
41.6,19,-104.0091103063,671.3486004671,-66.2377467298,-4.7445521346,-72.4237778171,-10.9305832219,-75.390527205,-13.8973326098,-79.6811580765,-18.1879634814,0
41.6,20,708.9181125104,358.8601977174,-70.1170680693,-7.6339646357,-72.4169646309,-9.9338611974,-73.5075002162,-11.0243967827,-74.8786884537,-12.3955850202,3
41.6,21,-3.6364955038,587.982459355,-63.531421964,-4.6112712758,-69.6601382259,-10.7399875377,-73.9156671997,-14.9955165115,-78.5215996903,-19.6014490021,0
41.6,22,417.9182706545,439.5223264269,-70.2702195454,-7.6171753539,-72.4759031118,-9.8228589203,-72.6717847815,-10.01874059,-77.6258981015,-14.9728539101,3
41.6,23,642.1152474634,698.3337276622,-64.017018057,-4.7985139924,-71.6588844182,-12.4403803535,-72.1954580343,-12.9769539697,-75.7553938881,-16.5368898235,0
41.6,24,937.7977835691,765.0863340467,-66.6201042483,-5.7971222628,-69.1486988375,-8.3257168519,-74.8057631115,-13.9827811259,-78.6062263727,-17.7832443871,0
41.6,25,667.0819968538,115.2229029479,-60.8067059008,-4.0166759723,-71.1468191755,-14.356789247,-71.5648928438,-14.7748629154,-76.726282677,-19.9362527486,0
41.6,26,216.7484710252,1013.2701691982,-62.0981350167,-3.5727280084,-77.5892598242,-19.063852816,-78.9292315673,-20.403824559,-78.9471283088,-20.4217213006,0
41.6,27,1114.4500490005,740.6733171681,-70.2860248355,-6.0447716249,-74.4389300706,-10.19767686,-76.7299546582,-12.4887014476,-79.6240049351,-15.3827517245,0
41.6,28,698.5114143439,693.879020396,-63.3816820458,-4.6509190297,-70.792180173,-12.0614171569,-72.4193129871,-13.6885499709,-76.1676268274,-17.4368638113,0
41.6,29,143.0730590587,193.8700466816,-64.6767217139,-4.4948924886,-75.0290587728,-14.8472295475,-75.4976879369,-15.3158587116,-76.1368159441,-15.9549867188,0
41.6,30,194.6869878747,278.1495045357,-67.7904174732,-6.7552090434,-69.120759593,-8.0855511632,-74.5660620867,-13.5308536568,-76.3547862745,-15.3195778447,0
41.6,31,629.0441749447,866.2544124552,-67.6982796255,-7.8482675047,-68.8769270053,-9.0269148845,-69.4110346056,-9.5610224848,-73.1321107264,-13.2820986056,0
41.6,32,1203.7423935842,638.6483958225,-72.2967401699,-7.2771836205,-73.5003792994,-8.4808227501,-77.9899367428,-12.9703801935,-79.7311908365,-14.7116342872,0
41.6,33,151.0638732644,349.1062524863,-64.9684131352,-5.3849071099,-69.318083259,-9.7345772337,-73.1520552594,-13.5685492341,-76.6452111435,-17.0617051182,0
41.6,34,616.4585730544,503.8145221588,-69.7100705686,-7.1988022946,-72.6570805074,-10.1458122334,-73.6457553948,-11.1344871207,-75.7136810136,-13.2024127396,3
41.6,35,1242.0256845021,819.1102082344,-71.727844704,-5.7694418302,-77.7086988787,-11.7502960049,-78.984950943,-13.0265480692,-80.4061365615,-14.4477336877,0
41.6,36,839.9070034313,-28.2723875628,-57.8320271054,-3.4686125283,-71.7706098958,-17.4071953187,-73.1230260126,-18.7596114355,-77.1864174972,-22.8230029201,0
41.6,37,560.8274496437,479.863425093,-70.3725772375,-7.6833469287,-72.2292163289,-9.5399860201,-72.8817002512,-10.1924699425,-77.596562668,-14.9073323593,3
41.6,38,301.0459064633,370.1309110228,-67.7229386318,-6.1741755744,-72.6967904955,-11.1480274382,-74.1426784013,-12.593915344,-74.6377986552,-13.0890355979,0
41.6,39,760.8248626432,571.5053884888,-68.9845892042,-7.3185348223,-69.7195644529,-8.053510071,-75.1551873838,-13.4891330019,-75.4302426243,-13.7641882424,0
41.6,40,76.5735948069,779.3258301654,-66.0202390608,-4.7186956622,-73.2869082089,-11.9853648103,-76.512359477,-15.2108160784,-78.244544383,-16.9430009844,0
41.6,41,713.5009588257,400.8048810957,-71.4327224349,-8.5081454818,-72.6102886402,-9.6857116872,-74.3309862212,-11.4064092682,-74.8070135678,-11.8824366148,3
41.6,42,748.085655561,118.1961120249,-61.98144091,-4.3504361322,-69.9445791378,-12.3135743601,-72.4605561377,-14.82955136,-77.1833502364,-19.5523454587,0
41.6,43,926.3140923702,29.0987984567,-62.8757471259,-4.1725920845,-70.9173682835,-12.2142132421,-74.3093226029,-15.6061675615,-79.1655141244,-20.462359083,0
41.6,44,56.4626174212,214.5669967764,-67.3776289027,-6.1628292239,-69.65807436,-8.4432746812,-74.8882686587,-13.6734689798,-78.0445696996,-16.8297700207,0
41.6,45,1118.620975025,762.3525161417,-69.9931885901,-5.7655112404,-74.8815822171,-10.6539048674,-76.703375231,-12.4756978813,-79.7790951899,-15.5514178402,0
41.6,46,711.9636784887,978.950910978,-59.7508949041,-3.6297950423,-71.6694012756,-15.5483014139,-73.5867041618,-17.4656043001,-79.4127051861,-23.2916053243,0
41.6,47,770.5461457912,925.7593561355,-61.7668570655,-5.3388004407,-65.7735281247,-9.3454714999,-72.3180925531,-15.8900359283,-72.4869738715,-16.0589172467,0
41.6,48,180.1448859187,37.8543047837,-58.0263753798,-3.3702190489,-75.9643857454,-21.3082294145,-76.1221569351,-21.4660006041,-77.6931459511,-23.0369896201,0
41.6,49,517.1889944466,964.641303454,-67.7920385247,-6.3031221397,-69.4289442626,-7.9400278776,-75.3012835723,-13.8123671873,-78.3359223876,-16.8470060026,0
